@RELATION caltech101

@ATTRIBUTE	quantCol0	NUMERIC
@ATTRIBUTE	quantCol1	NUMERIC
@ATTRIBUTE	quantCol2	NUMERIC
@ATTRIBUTE	quantCol3	NUMERIC
@ATTRIBUTE	quantCol4	NUMERIC
@ATTRIBUTE	quantCol5	NUMERIC
@ATTRIBUTE	quantCol6	NUMERIC
@ATTRIBUTE	quantCol7	NUMERIC
@ATTRIBUTE	quantCol8	NUMERIC
@ATTRIBUTE	quantCol9	NUMERIC
@ATTRIBUTE	quantCol10	NUMERIC
@ATTRIBUTE	quantCol11	NUMERIC
@ATTRIBUTE	quantCol12	NUMERIC
@ATTRIBUTE	quantCol13	NUMERIC
@ATTRIBUTE	quantCol14	NUMERIC
@ATTRIBUTE	quantCol15	NUMERIC
@ATTRIBUTE	quantCol16	NUMERIC
@ATTRIBUTE	quantCol17	NUMERIC
@ATTRIBUTE	quantCol18	NUMERIC
@ATTRIBUTE	quantCol19	NUMERIC
@ATTRIBUTE	quantCol20	NUMERIC
@ATTRIBUTE	quantCol21	NUMERIC
@ATTRIBUTE	quantCol22	NUMERIC
@ATTRIBUTE	quantCol23	NUMERIC
@ATTRIBUTE	quantCol24	NUMERIC
@ATTRIBUTE	quantCol25	NUMERIC
@ATTRIBUTE	quantCol26	NUMERIC
@ATTRIBUTE	quantCol27	NUMERIC
@ATTRIBUTE	quantCol28	NUMERIC
@ATTRIBUTE	quantCol29	NUMERIC
@ATTRIBUTE	quantCol30	NUMERIC
@ATTRIBUTE	quantCol31	NUMERIC
@ATTRIBUTE	quantCol32	NUMERIC
@ATTRIBUTE	quantCol33	NUMERIC
@ATTRIBUTE	quantCol34	NUMERIC
@ATTRIBUTE	quantCol35	NUMERIC
@ATTRIBUTE	quantCol36	NUMERIC
@ATTRIBUTE	quantCol37	NUMERIC
@ATTRIBUTE	quantCol38	NUMERIC
@ATTRIBUTE	quantCol39	NUMERIC
@ATTRIBUTE	quantCol40	NUMERIC
@ATTRIBUTE	quantCol41	NUMERIC
@ATTRIBUTE	quantCol42	NUMERIC
@ATTRIBUTE	quantCol43	NUMERIC
@ATTRIBUTE	quantCol44	NUMERIC
@ATTRIBUTE	quantCol45	NUMERIC
@ATTRIBUTE	quantCol46	NUMERIC
@ATTRIBUTE	quantCol47	NUMERIC
@ATTRIBUTE	quantCol48	NUMERIC
@ATTRIBUTE	quantCol49	NUMERIC
@ATTRIBUTE	quantCol50	NUMERIC
@ATTRIBUTE	quantCol51	NUMERIC
@ATTRIBUTE	quantCol52	NUMERIC
@ATTRIBUTE	quantCol53	NUMERIC
@ATTRIBUTE	quantCol54	NUMERIC
@ATTRIBUTE	quantCol55	NUMERIC
@ATTRIBUTE	quantCol56	NUMERIC
@ATTRIBUTE	quantCol57	NUMERIC
@ATTRIBUTE	quantCol58	NUMERIC
@ATTRIBUTE	quantCol59	NUMERIC
@ATTRIBUTE	quantCol60	NUMERIC
@ATTRIBUTE	quantCol61	NUMERIC
@ATTRIBUTE	quantCol62	NUMERIC
@ATTRIBUTE	quantCol63	NUMERIC
@ATTRIBUTE	class	{binocular,lobster,starfish,scorpion,wild_cat,sea_horse,nautilus,grand_piano,stop_sign,stapler,tick,cougar_body,inline_skate,strawberry,headphone,emu,ewer,ceiling_fan,watch,camera,schooner,helicopter,cellphone,cup,buddha,barrel,windsor_chair,dolphin,rhino,brontosaurus,chair,stegosaurus,Leopards,panda,revolver,water_lilly,okapi,menorah,anchor,metronome,euphonium,bonsai,bass,elephant,cannon,kangaroo,mayfly,joshua_tree,crayfish,pyramid,car_side,wheelchair,dalmatian,rooster,dollar_bill,airplanes,flamingo_head,crab,lamp,gramophone,snoopy,hedgehog,mandolin,soccer_ball,laptop,beaver,garfield,ibis,flamingo,platypus,scissors,minaret,yin_yang,crocodile_head,Faces,hawksbill,Motorbikes,accordion,sunflower,pagoda,ferry,dragonfly,trilobite,octopus,crocodile,brain,Faces_easy,electric_guitar,gerenuk,saxophone,ant,umbrella,butterfly,ketch,wrench,chandelier,cougar_face,pigeon,pizza,llama,lotus}

@DATA
0,0,0,0,0,0,0,39,71,58,0,0,0,0,0,0,0,0,0,0,0,0,124,60,24,54,66,49,0,0,0,0,84,58,38,5,111,89,53,28,7,48,111,103,17,48,114,83,181,142,165,105,74,69,74,34,27,49,41,97,198,255,240,119,starfish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,180,88,starfish
255,5,0,0,0,0,0,0,66,172,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,62,0,0,0,53,0,0,0,10,0,0,0,0,0,0,0,196,starfish
255,0,0,0,0,0,0,49,127,83,0,0,0,0,0,0,0,0,0,0,0,0,100,36,105,75,19,0,0,0,5,3,0,0,0,0,255,105,7,0,73,56,26,3,0,8,9,3,0,0,0,0,240,72,5,0,3,23,11,5,3,3,0,0,starfish
255,0,0,0,0,0,0,0,120,222,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,105,107,0,0,0,0,0,0,0,0,0,0,0,5,0,18,76,105,0,0,13,47,0,0,32,92,0,0,20,46,0,0,0,0,44,95,132,255,starfish
59,0,0,0,0,0,0,0,155,181,0,15,0,0,0,0,0,0,0,0,0,0,0,0,53,70,101,142,0,0,0,0,0,0,0,0,1,5,6,3,0,2,10,114,0,0,0,52,0,0,0,54,0,0,5,11,0,0,0,0,0,0,5,236,starfish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,154,161,187,5,3,3,13,0,3,0,9,9,29,16,28,101,134,235,255,23,29,61,94,5,16,39,58,24,54,76,96,32,19,28,39,60,224,255,93,starfish
0,0,0,0,0,0,0,0,116,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,196,255,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,starfish
180,0,0,0,0,0,0,120,229,128,0,0,0,0,0,0,0,0,0,0,0,0,153,41,232,118,18,0,3,0,0,0,0,0,0,0,112,38,0,0,222,53,0,0,27,3,0,0,32,0,0,0,156,37,0,0,208,39,0,2,0,0,0,0,starfish
66,0,0,0,0,0,0,0,83,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,137,105,54,0,0,0,0,0,0,0,0,3,0,6,7,135,188,103,56,113,28,0,0,83,14,0,0,56,142,86,35,230,193,143,93,27,0,0,11,starfish
64,0,0,0,0,0,0,0,229,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,120,124,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,starfish
0,1,0,0,0,0,0,0,84,130,160,220,0,0,0,0,37,2,0,0,0,0,0,0,68,121,161,112,0,10,10,4,195,195,50,26,0,22,7,3,77,77,66,73,15,27,25,25,110,98,59,71,28,33,10,15,86,63,46,51,19,26,54,80,starfish
255,0,0,0,0,0,0,255,93,169,0,0,0,0,0,0,0,0,0,0,0,0,82,35,71,28,25,41,0,0,0,0,0,0,0,0,88,3,0,5,66,9,5,9,0,0,0,0,0,0,0,0,89,8,3,0,49,5,0,0,0,3,3,0,starfish
0,0,0,0,0,0,0,0,86,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,121,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,168,0,0,20,33,0,0,49,75,0,0,14,36,0,0,0,0,0,148,255,7,starfish
86,0,0,0,0,0,0,0,255,192,0,8,0,0,0,0,0,0,0,0,0,0,0,0,180,155,118,48,0,0,0,0,0,0,0,0,6,0,0,0,128,51,5,0,0,0,0,0,81,0,0,0,77,10,3,0,255,14,3,0,0,3,0,0,starfish
0,2,0,0,251,0,0,0,0,1,0,6,0,0,0,0,255,209,40,37,0,0,0,0,7,0,5,11,0,2,6,18,101,210,177,176,18,39,33,20,15,18,3,1,0,0,4,8,52,67,49,77,48,59,46,41,7,26,29,10,0,0,0,7,starfish
40,0,0,0,0,0,0,52,3,5,0,0,0,0,0,0,0,0,0,46,0,0,49,57,0,0,0,0,0,0,0,0,0,0,26,72,17,20,69,255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,30,0,0,0,0,0,0,0,0,starfish
120,0,0,0,0,0,0,0,175,91,0,8,0,0,0,0,0,0,0,0,0,0,77,9,186,183,130,26,0,5,34,35,14,16,76,68,129,70,14,0,140,112,145,48,15,49,201,155,57,60,140,111,98,30,11,0,82,86,68,42,71,63,15,3,starfish
0,0,0,0,0,0,0,0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,255,255,89,6,3,0,0,24,12,14,5,0,0,0,0,251,255,151,26,105,61,35,7,109,46,61,67,27,15,5,5,223,158,100,61,48,49,31,0,starfish
0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,36,0,0,0,7,0,0,0,0,0,0,0,98,0,0,0,69,0,0,0,79,0,0,0,69,0,0,0,89,0,0,0,0,0,0,0,198,starfish
31,3,0,0,0,0,255,59,116,255,10,116,0,0,0,0,0,0,0,0,11,76,7,153,0,7,59,115,0,0,0,0,0,0,0,0,0,0,17,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,starfish
0,0,0,0,0,0,0,0,27,53,0,0,0,0,0,0,0,0,0,0,0,0,17,29,132,167,125,64,133,127,53,3,3,0,0,0,64,78,58,32,195,249,167,52,255,255,151,40,112,51,14,3,71,64,11,3,151,176,135,108,83,43,17,3,starfish
206,0,0,0,0,0,0,0,184,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,129,143,0,0,0,3,0,0,3,19,0,0,0,0,0,0,96,133,0,0,13,35,0,0,53,113,0,0,14,40,0,0,0,0,0,132,207,0,starfish
171,0,0,0,0,0,0,0,227,187,0,12,0,0,0,0,0,0,0,0,0,0,0,0,38,56,126,255,0,0,3,63,0,0,0,0,0,0,0,0,0,0,1,249,0,0,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,starfish
0,0,0,0,0,0,0,0,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,74,179,255,0,0,0,0,0,17,36,7,0,3,5,8,0,45,92,122,0,3,0,0,0,23,57,16,0,30,57,30,0,1,6,42,68,67,66,62,starfish
255,0,0,0,0,0,0,0,151,202,0,26,0,0,0,0,0,0,0,0,0,0,5,0,74,61,46,110,0,0,0,5,0,0,0,5,56,24,9,5,74,28,12,76,31,22,10,61,32,22,15,54,69,27,19,43,92,101,110,117,119,126,135,255,starfish
255,9,0,0,0,0,0,117,174,206,16,32,0,0,0,0,0,0,0,0,7,46,164,255,242,255,168,68,1,2,0,0,8,24,21,10,105,177,154,87,189,207,81,7,37,50,5,0,32,48,24,11,87,104,50,13,68,75,92,64,12,3,0,0,starfish
255,0,0,0,0,0,0,0,104,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,97,70,37,0,0,0,0,0,32,47,8,0,0,0,0,129,124,38,5,52,88,32,0,77,175,157,38,16,28,27,0,200,255,255,255,200,96,5,0,starfish
181,0,0,0,0,0,0,26,162,159,0,0,0,0,0,0,0,0,0,0,0,0,59,40,86,120,119,115,0,0,0,0,0,0,0,0,46,48,40,27,55,97,83,97,0,26,34,71,0,16,42,59,26,49,69,68,9,5,18,81,118,121,135,255,starfish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,252,120,starfish
0,0,0,0,0,0,0,0,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,91,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96,45,0,0,0,0,0,0,8,0,0,3,129,24,0,0,0,6,58,255,50,0,starfish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,216,255,255,255,255,255,255,starfish
0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,143,95,3,0,0,0,0,0,0,0,0,0,0,0,0,47,77,255,35,0,30,149,11,0,0,3,0,0,0,0,0,3,0,0,3,66,72,1,0,starfish
0,0,0,0,0,0,0,0,34,14,12,3,0,0,0,0,85,0,0,0,0,0,0,0,71,116,95,52,168,97,35,34,255,148,55,19,13,1,0,0,88,74,42,48,154,108,56,59,142,83,23,26,34,12,3,3,81,69,29,20,7,3,3,18,starfish
0,0,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,21,29,6,76,181,31,0,0,0,0,0,0,0,0,30,132,161,115,0,31,255,27,0,0,0,0,0,0,5,0,0,50,251,36,0,0,0,0,6,7,0,0,starfish
206,0,0,0,0,0,0,0,236,206,0,5,0,0,0,0,0,0,0,0,0,0,0,0,83,87,109,143,0,0,0,0,0,0,0,0,3,0,0,0,0,0,47,137,0,0,3,62,0,0,0,77,0,0,0,25,0,0,0,0,0,14,58,255,starfish
0,0,0,0,0,0,0,0,104,139,61,101,0,0,0,0,0,0,0,0,0,0,0,0,95,255,255,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,starfish
144,0,0,0,0,0,0,61,173,157,56,75,5,3,0,0,0,0,0,0,0,0,67,54,255,255,255,111,22,51,39,3,0,0,0,0,124,126,73,35,242,195,86,24,65,52,10,0,52,21,10,4,149,101,26,5,127,143,57,30,7,11,3,0,starfish
96,0,0,0,0,0,0,0,102,37,5,0,2,0,0,0,0,0,0,0,0,0,0,0,98,227,153,70,126,255,255,84,1,5,12,0,0,3,0,0,40,117,105,50,89,255,242,88,0,17,21,0,0,0,0,0,0,3,3,7,3,10,0,0,starfish
0,0,0,0,0,0,0,0,0,24,0,0,0,0,157,139,22,23,0,0,0,0,0,16,22,26,31,30,194,182,105,29,124,89,47,17,0,0,26,53,69,49,50,24,173,92,27,8,209,80,31,29,81,18,40,49,255,85,58,46,44,28,21,20,starfish
142,0,0,0,0,0,0,0,152,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,77,96,126,0,7,56,6,0,57,109,14,0,0,0,0,69,54,123,133,16,48,176,127,9,45,131,45,3,4,6,0,17,30,41,40,55,70,51,2,starfish
67,0,0,0,0,0,0,0,109,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,243,113,12,0,0,0,0,0,0,0,0,0,0,0,0,60,181,74,41,0,6,3,3,0,6,37,68,3,6,18,27,0,3,27,58,84,82,85,136,starfish
0,0,0,0,0,0,0,0,118,120,45,61,0,0,0,0,0,0,0,0,0,0,0,0,120,154,175,164,0,0,0,7,0,0,0,0,0,3,0,0,26,41,66,161,0,0,14,208,2,0,3,36,14,14,5,2,0,1,1,7,3,14,52,210,starfish
130,0,0,0,0,0,0,0,126,202,5,78,0,0,0,0,0,0,0,0,0,0,0,0,15,60,109,135,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,115,0,0,0,42,0,0,0,58,0,0,0,9,0,0,0,0,0,0,2,249,starfish
0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,126,0,5,11,0,0,77,77,4,0,0,9,18,0,11,227,110,0,45,133,0,0,67,139,11,0,0,39,32,0,0,48,181,196,45,19,0,0,starfish
255,99,0,0,0,0,0,0,54,119,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,starfish
38,0,0,0,0,0,0,17,140,205,0,1,0,0,0,0,0,0,0,0,0,0,12,8,139,255,255,255,31,89,147,147,20,41,66,64,14,40,47,19,140,196,229,160,103,156,198,154,53,80,118,103,54,86,113,66,98,96,98,115,140,139,116,50,starfish
208,0,0,0,0,0,0,0,175,216,0,0,0,0,0,0,0,5,0,100,0,0,0,0,178,202,88,80,22,21,3,0,0,103,153,101,57,117,99,65,154,161,69,28,112,98,42,0,116,111,111,39,104,129,95,48,240,113,95,113,74,27,6,9,starfish
0,0,0,0,0,0,0,0,0,44,0,15,0,0,0,0,0,0,0,0,0,0,0,0,48,120,145,227,0,0,0,5,40,44,34,20,3,41,35,14,117,202,196,241,56,82,63,49,94,141,106,55,46,114,86,16,30,186,236,191,158,102,64,59,starfish
0,0,0,0,0,0,0,0,3,130,0,0,0,0,0,0,5,0,46,4,0,0,0,0,11,36,140,203,0,0,0,0,63,49,43,101,39,26,18,16,9,18,53,89,0,0,0,5,26,21,45,130,47,47,66,75,0,0,0,3,1,19,17,141,starfish
44,52,0,0,0,0,0,0,8,107,9,131,0,0,0,0,0,0,0,0,0,0,0,0,95,72,100,155,0,0,0,0,48,0,0,0,28,0,0,0,188,56,66,93,2,2,2,7,132,29,12,16,189,41,30,26,255,88,51,38,57,55,32,60,starfish
255,57,0,0,0,0,0,9,59,255,0,127,0,0,0,0,0,0,0,0,0,0,0,11,0,31,137,177,0,0,24,38,0,0,3,10,0,3,26,31,0,0,72,125,0,0,52,107,0,0,32,92,0,0,40,99,0,0,0,0,12,67,117,255,starfish
242,0,0,0,0,0,0,191,225,255,0,1,0,0,0,0,0,0,0,0,0,0,113,22,189,148,78,150,0,0,0,0,5,0,0,0,108,6,0,0,164,36,4,12,39,0,0,0,74,0,0,0,143,7,0,0,170,57,0,0,0,0,0,0,starfish
255,41,0,0,0,0,0,61,63,138,0,33,0,0,0,0,0,0,0,0,0,0,26,4,0,0,18,145,0,0,0,8,0,0,0,0,0,0,0,13,0,0,0,106,0,0,0,81,0,0,0,69,0,0,0,37,0,0,0,0,0,0,0,201,starfish
30,12,0,0,0,0,0,0,40,82,10,56,0,0,0,0,0,0,0,0,0,0,0,0,22,196,234,150,0,84,138,104,0,7,4,0,0,0,0,0,13,66,41,6,5,103,116,36,4,14,7,0,0,0,0,0,0,1,8,6,3,3,0,0,starfish
255,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,159,0,0,0,5,0,0,0,54,0,0,0,9,0,0,0,162,0,0,0,90,0,0,0,137,0,0,0,81,0,0,0,0,0,0,228,255,starfish
0,0,0,0,0,0,0,0,65,73,57,73,0,0,0,0,53,56,0,0,0,0,0,0,150,244,255,207,111,119,99,50,78,96,106,49,5,6,7,0,88,172,206,174,113,145,149,126,71,74,87,59,21,52,53,27,17,59,55,72,84,110,116,28,starfish
155,0,0,0,0,0,0,0,130,147,30,63,0,0,0,0,0,0,0,0,0,0,11,0,85,245,255,255,0,25,115,99,0,0,2,21,29,13,8,15,17,50,156,136,0,9,77,105,0,3,19,46,8,6,16,37,0,0,0,11,9,49,73,27,starfish
193,0,0,0,0,0,0,14,200,231,0,9,0,0,0,0,5,2,0,0,0,0,56,27,208,207,164,122,0,7,5,0,91,145,93,8,233,210,112,25,189,146,103,64,37,44,33,8,137,154,85,17,247,211,118,48,194,62,81,97,75,49,38,11,starfish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,155,255,152,194,255,200,starfish
0,0,0,0,0,0,0,0,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,102,72,0,0,0,0,0,0,0,0,0,0,0,0,0,35,92,255,0,0,0,14,0,0,0,36,0,0,3,38,0,0,0,3,0,26,114,121,starfish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,70,6,0,0,0,0,0,0,0,0,55,255,255,25,0,0,19,0,0,0,0,0,0,0,0,0,0,27,55,0,0,0,0,0,0,0,0,0,starfish
115,0,0,14,0,0,0,0,219,30,0,0,0,42,153,255,0,0,0,0,0,0,5,0,170,116,39,5,106,101,116,66,1,0,0,0,49,7,0,0,121,21,3,0,93,23,7,0,17,0,0,0,51,0,0,0,79,15,0,0,0,0,0,0,starfish
53,5,0,0,0,0,0,0,223,82,58,37,0,0,0,0,0,0,0,0,0,0,0,0,211,255,255,183,0,0,0,0,0,8,8,5,28,78,89,55,130,172,178,125,3,28,24,8,9,43,46,26,52,84,94,67,35,63,76,79,96,72,46,54,starfish
85,0,0,0,0,0,0,39,255,150,0,0,0,0,0,0,0,0,0,0,0,0,115,50,163,255,157,3,0,6,16,0,0,0,3,0,6,16,7,3,11,86,102,0,0,11,58,0,0,0,24,0,0,5,18,0,0,0,0,6,37,34,0,0,starfish
207,8,0,0,0,0,0,0,132,162,11,55,0,0,0,0,0,0,0,0,0,0,0,0,16,54,102,154,0,0,0,0,0,0,0,3,0,0,0,0,4,8,15,127,0,0,0,61,0,0,0,51,0,0,0,11,0,0,0,0,0,0,0,241,starfish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,18,57,78,56,255,255,255,255,50,33,10,5,0,0,0,0,44,40,57,38,255,225,215,155,76,26,9,0,0,5,3,0,58,35,8,18,20,12,5,0,starfish
0,0,0,0,0,0,0,0,53,18,0,0,0,0,0,0,0,0,0,0,0,0,37,0,42,78,130,66,5,27,106,80,0,3,0,0,39,41,3,0,27,51,163,105,25,92,255,252,7,5,11,9,25,7,0,0,3,22,8,5,27,47,12,0,starfish
0,0,0,0,0,0,0,0,81,125,163,224,0,0,0,0,34,2,0,0,0,0,0,0,67,113,144,79,0,10,12,0,202,200,53,31,0,22,7,3,83,80,62,39,16,19,27,24,109,92,54,63,20,30,8,0,89,68,45,47,29,21,26,55,starfish
255,0,0,0,0,0,0,52,232,185,55,48,0,0,0,0,0,0,0,0,0,0,46,25,255,255,229,84,20,55,26,6,12,13,0,0,151,130,61,15,251,179,79,30,66,57,18,7,75,35,3,1,187,93,25,10,172,164,59,28,28,7,8,6,starfish
0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,79,122,80,7,5,3,0,154,255,63,27,0,0,0,0,43,92,128,65,50,88,86,42,61,138,114,48,0,3,5,6,1,40,57,58,90,97,58,0,starfish
112,0,0,0,0,0,0,0,150,72,68,31,0,0,0,0,0,0,0,0,0,0,0,0,255,255,244,6,14,0,0,0,13,3,0,0,0,0,0,0,199,132,37,3,52,26,3,0,48,13,2,0,34,9,0,0,131,94,47,20,2,0,0,0,starfish
255,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,62,110,151,0,0,0,0,0,0,0,0,6,6,3,0,0,3,0,109,0,0,0,60,0,0,0,68,0,0,0,16,0,0,0,0,0,0,3,221,starfish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,178,253,255,255,255,255,255,starfish
255,0,0,0,0,0,0,9,255,191,0,0,0,0,0,0,0,0,0,0,0,0,121,33,37,88,181,255,0,0,0,0,0,0,0,0,16,5,10,34,2,11,117,255,0,0,0,3,0,0,0,0,0,3,8,99,0,0,0,0,0,0,14,26,starfish
3,0,0,0,19,0,0,0,96,92,0,0,0,0,0,0,10,26,1,0,0,0,0,0,46,189,255,252,2,17,15,2,12,31,33,28,2,0,0,3,37,136,255,250,28,66,131,134,22,67,90,81,21,61,64,30,12,21,49,84,119,136,133,127,starfish
64,5,0,0,0,0,0,0,136,140,88,122,0,0,0,0,0,0,0,0,0,0,0,0,114,131,132,74,7,22,11,5,0,0,0,0,0,0,0,0,117,65,36,3,78,46,31,3,108,0,0,0,55,0,0,0,255,7,7,3,0,0,0,0,starfish
11,0,0,0,0,0,0,0,204,133,7,5,0,0,0,0,0,0,0,0,0,0,0,0,55,104,110,134,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,117,0,0,0,46,0,0,0,36,0,0,0,10,0,0,0,0,0,0,3,229,starfish
7,0,0,0,0,0,0,37,182,112,102,32,0,0,0,0,10,12,0,0,0,0,109,129,125,255,255,28,1,7,10,5,5,9,11,8,0,33,23,8,20,47,50,3,6,15,9,3,3,7,5,7,4,6,3,0,0,5,5,0,0,0,5,0,starfish
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,255,255,245,96,9,3,0,33,0,0,0,3,0,0,0,0,136,72,74,79,0,0,0,0,0,5,53,31,starfish
0,0,0,0,0,0,0,14,83,101,0,0,0,0,0,0,0,0,0,0,0,0,155,104,107,192,255,140,0,0,7,0,0,0,4,0,104,117,93,46,115,181,220,124,18,76,91,36,11,47,43,8,59,16,13,11,52,66,96,135,127,99,63,21,starfish
125,0,0,5,1,0,0,0,87,62,32,31,0,5,115,195,28,77,0,0,0,0,0,0,0,139,140,11,2,255,255,111,0,71,103,16,0,0,0,0,0,48,35,0,0,91,80,0,0,18,10,0,0,1,1,0,0,0,1,12,5,0,0,0,starfish
80,12,0,0,0,0,0,0,169,136,9,41,0,0,0,0,0,0,0,0,0,0,0,0,245,237,155,3,0,0,0,0,0,0,0,0,0,0,0,0,119,57,0,0,63,5,0,0,69,15,0,0,25,3,0,0,154,169,52,0,0,0,0,0,starfish
72,0,0,0,0,0,0,0,83,8,0,0,0,0,0,0,0,0,0,0,0,0,41,5,103,106,75,47,0,0,3,3,99,98,68,8,188,177,98,16,156,117,89,47,27,10,25,12,204,120,73,14,255,217,134,37,162,134,60,52,52,47,40,7,starfish
0,0,0,0,0,0,0,0,145,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,105,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,47,0,0,0,64,0,0,0,7,0,0,0,0,0,0,0,220,starfish
53,0,0,0,0,0,0,0,125,216,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,53,0,0,0,50,0,0,0,5,0,0,0,0,0,0,0,218,starfish
26,0,0,0,1,0,0,0,55,77,0,3,0,0,0,0,2,0,0,0,0,0,0,0,193,224,255,255,2,1,0,0,2,2,0,0,49,18,0,0,182,89,39,26,3,3,2,2,1,3,0,2,78,28,3,0,22,9,3,0,2,2,0,2,scorpion
107,12,0,0,0,0,0,0,255,255,21,57,0,0,0,0,0,0,0,0,0,0,0,0,151,255,255,143,0,0,0,0,0,0,0,0,18,32,8,3,54,58,40,0,3,0,0,0,3,0,16,0,41,49,34,0,34,8,7,3,34,5,0,0,scorpion
0,0,0,0,0,0,0,0,76,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,188,137,15,0,0,0,0,35,65,55,33,61,57,11,0,211,187,101,10,16,18,15,0,237,192,75,20,205,173,63,19,230,255,255,178,95,49,13,9,scorpion
201,0,0,0,0,0,0,0,255,255,120,59,15,3,0,0,0,0,0,0,0,0,0,0,178,178,97,49,24,53,38,7,0,0,0,0,10,6,3,0,36,11,7,0,0,0,0,3,10,2,2,0,20,0,0,0,17,5,0,0,0,2,0,0,scorpion
